Driver,Stint,Compound,StintLength,Team,StartingPosition,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,mean_brake_time,std_brake_time,AvgSpeed,StdSpeed,AvgSpeedDelta,StdSpeedDelta,AvgGearChanges,Year,Circuit
ANT,1.0,MEDIUM,19,Mercedes,5.0,0 days 01:10:32.475183098,29.483802816901402,62.725352112676056,1006.7661971830985,0.0,37.819718309859155,215.73239436619718,1.0260563380281689,15.751947368421055,5.786534136512063,217.024437486464,33.074721047217864,243.88125006315786,17.989430725677437,44.36842105263158,2025,Saudi Arabian Grand Prix
ANT,2.0,HARD,31,Mercedes,5.0,0 days 01:10:32.475183098,29.483802816901402,62.725352112676056,1006.7661971830985,0.0,37.819718309859155,215.73239436619718,1.0260563380281689,12.46190322580645,1.2282239565360011,233.4106789927577,6.87193848090787,238.2258064516129,14.72699885643296,39.064516129032256,2025,Saudi Arabian Grand Prix
BEA,1.0,MEDIUM,18,Haas F1 Team,15.0,0 days 01:10:32.475183098,29.483802816901402,62.725352112676056,1006.7661971830985,0.0,37.819718309859155,215.73239436619718,1.0260563380281689,18.34861111111111,6.899186241377302,213.96546622666025,32.953582528240666,244.87708337777778,16.887739173372804,40.44444444444444,2025,Saudi Arabian Grand Prix
BEA,2.0,HARD,32,Haas F1 Team,15.0,0 days 01:10:32.475183098,29.483802816901402,62.725352112676056,1006.7661971830985,0.0,37.819718309859155,215.73239436619718,1.0260563380281689,14.19515625,1.5325875609034343,232.32299605589554,7.084417183571767,237.8125,16.115670750856136,34.625,2025,Saudi Arabian Grand Prix
BOR,1.0,MEDIUM,1,Kick Sauber,20.0,0 days 01:10:32.475183098,29.483802816901402,62.725352112676056,1006.7661971830985,0.0,37.819718309859155,215.73239436619718,1.0260563380281689,35.306,0.0,143.32332349623076,0.0,293.0,0.0,72.0,2025,Saudi Arabian Grand Prix
BOR,2.0,HARD,48,Kick Sauber,20.0,0 days 01:10:32.475183098,29.483802816901402,62.725352112676056,1006.7661971830985,0.0,37.819718309859155,215.73239436619718,1.0260563380281689,17.293895833333334,6.528693808359829,225.47000726241876,18.535556091572392,240.57414244365603,7.972375798616387,39.895833333333336,2025,Saudi Arabian Grand Prix
DOO,1.0,MEDIUM,1,Alpine,17.0,0 days 01:10:32.475183098,29.483802816901402,62.725352112676056,1006.7661971830985,0.0,37.819718309859155,215.73239436619718,1.0260563380281689,29.607,0.0,142.43077495895847,0.0,297.0,0.0,55.0,2025,Saudi Arabian Grand Prix
DOO,2.0,HARD,31,Alpine,17.0,0 days 01:10:32.475183098,29.483802816901402,62.725352112676056,1006.7661971830985,0.0,37.819718309859155,215.73239436619718,1.0260563380281689,17.71287096774194,4.482048464147123,221.62916930760332,22.163928329401738,249.44133065806452,7.9137001395605955,39.064516129032256,2025,Saudi Arabian Grand Prix
DOO,3.0,HARD,17,Alpine,17.0,0 days 01:10:32.475183098,29.483802816901402,62.725352112676056,1006.7661971830985,0.0,37.819718309859155,215.73239436619718,1.0260563380281689,14.32505882352941,1.8164597588064875,230.1368688410773,9.319397442586027,241.35294117647058,19.20153540573556,38.470588235294116,2025,Saudi Arabian Grand Prix
GAS,1.0,MEDIUM,1,Alpine,9.0,0 days 01:10:32.475183098,29.483802816901402,62.725352112676056,1006.7661971830985,0.0,37.819718309859155,215.73239436619718,1.0260563380281689,58.076,0.0,27.085772970537974,0.0,257.0,0.0,16.0,2025,Saudi Arabian Grand Prix
