Driver,Year,Circuit,nLaps,NumberOfStints,CompoundStrategy,StintLengthStrategy,Team,StartingPosition,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,mean_brake_time,std_brake_time,AvgSpeed,StdSpeed,AvgSpeedDelta,StdSpeedDelta,AvgGearChanges
KVY,2020,Silverstone Circuit,52,3,"['HARD', 'HARD', 'MEDIUM']","[19, 16, 17]",AlphaTauri,16,25.28706896551724,58.556034482758626,1000.9508620689656,0.0,43.22758620689657,71.93103448275862,2.236206896551724,14.202422858617131,2.000858627986872,225.04764491551921,8.242042518636223,232.03224974200205,22.26872119984334,30.829334365325078
KVY,2020,Yas Marina Circuit,58,2,"['SOFT', 'HARD']","[10, 44]",AlphaTauri,7,23.12148148148148,55.44666666666667,1015.8474074074076,0.0,27.98,258.24444444444447,2.504444444444444,21.409338636363636,2.297746374455403,184.5336447137966,13.856158921819564,251.93636363636364,18.150493197137845,46.03636363636363
KVY,2020,Circuit de Spa-Francorchamps,44,2,"['MEDIUM', 'HARD']","[11, 33]",AlphaTauri,11,18.568595041322315,54.85289256198346,962.4297520661156,0.0,29.82396694214876,251.0082644628099,1.465289256198347,17.89859090909091,4.203003091358606,216.79301647037232,19.862721126430458,271.969696969697,15.748025266982093,44.13636363636364
KVY,2020,Nürburgring GP-Strecke Circuit,60,3,"['MEDIUM', 'HARD', 'SOFT']","[17, 27, 16]",AlphaTauri,13,9.499999999999998,59.40408163265305,947.3591836734694,0.0204081632653061,16.360204081632652,89.92857142857143,1.6173469387755104,18.444339642338416,3.3966845999917674,191.01692585691777,14.127856178620576,231.6163761801017,17.472233264396426,46.432688816267245
KVY,2020,Autodromo Enzo e Dino Ferrari,63,3,"['SOFT', 'HARD', 'SOFT']","[14, 37, 12]",AlphaTauri,8,18.0304,71.1368,1017.8920000000002,0.0,23.2608,89.896,1.3416,16.72487462462463,4.319722702871881,206.9188408442645,20.25017803064851,230.26766048803088,17.82992238721759,42.29032604032604
KVY,2020,Autodromo Nazionale Monza,53,3,"['HARD', 'MEDIUM', 'MEDIUM']","[22, 4, 27]",AlphaTauri,11,28.090909090909093,40.12447552447553,990.7804195804196,0.0,41.201398601398594,180.78321678321677,1.520979020979021,15.996106902356901,4.942543673572596,213.24911458588886,31.899484401455737,280.03914829539843,23.60342281717196,40.12934904601571
KVY,2020,Algarve International Circuit,66,3,"['MEDIUM', 'HARD', 'SOFT']","[25, 30, 9]",AlphaTauri,13,20.50546875,67.528125,1007.3406250000002,0.0,25.715625,133.4921875,4.040625,16.950049629629632,3.3077157470165504,196.07836781024935,13.122222850902652,249.69879972102058,16.732276856815222,45.20592592592593
KVY,2020,Sochi Autodrom,53,2,"['HARD', 'MEDIUM']","[30, 23]",AlphaTauri,11,28.80606060606061,51.36287878787879,1012.878787878788,0.0,40.34242424242424,229.58333333333331,1.428787878787879,19.50707173913044,3.7696343329052313,199.34136345901177,19.21519990578012,237.3731884057971,20.06764897917815,49.516666666666666
KVY,2020,Bahrain International Circuit,87,3,"['SOFT', 'MEDIUM', 'HARD']","[27, 26, 34]",AlphaTauri,6,20.947244094488195,58.169291338582674,1015.9417322834648,0.0,23.469291338582668,122.75590551181102,1.948031496062992,10.92047391207195,2.23988129684971,204.46284611452245,23.11623055679495,250.5395438906877,20.67391484638927,31.80660298307357
KVY,2020,Circuit de Barcelona-Catalunya,66,3,"['SOFT', 'MEDIUM', 'MEDIUM']","[21, 24, 20]",AlphaTauri,12,29.7968992248062,56.38449612403101,997.7038759689925,0.0,47.55581395348836,167.93023255813952,1.5449612403100776,15.732172619047619,1.752152930854523,194.56018746829076,6.91811209078643,243.2233821132047,16.44621610106846,40.16190476190476
KVY,2020,Red Bull Ring,71,2,"['MEDIUM', 'HARD']","[36, 34]",AlphaTauri,13,20.8225,34.005,945.91,0.0166666666666666,39.92,106.50833333333334,2.228333333333333,11.348880718954248,2.6368170563321023,218.99241582116906,14.42542204999008,234.34435594422658,14.180198258406001,32.20996732026144
LAT,2020,Yas Marina Circuit,58,3,"['MEDIUM', 'HARD', 'MEDIUM']","[11, 24, 19]",Williams,18,23.12148148148148,55.44666666666668,1015.8474074074076,0.0,27.98,258.24444444444447,2.504444444444444,25.403543527379053,3.82170426092906,183.07734705761735,12.281424484945035,246.72046783625728,19.38805278727352,46.68055555555555
LAT,2020,Circuit de Spa-Francorchamps,44,3,"['MEDIUM', 'HARD', 'MEDIUM']","[10, 20, 14]",Williams,19,18.568595041322315,54.85289256198346,962.4297520661156,0.0,29.82396694214876,251.00826446280993,1.465289256198347,20.47962142857143,3.278029814056532,218.1021991479048,14.42221048093557,259.87142857142857,17.37793448830308,39.89523809523809
LAT,2020,Silverstone Circuit,52,2,"['MEDIUM', 'HARD']","[12, 40]",Williams,18,21.29140625,44.16796874999999,998.40859375,0.0,40.6328125,217.0703125,3.1140625,20.165149999999997,5.238610381101447,205.00232033063793,31.67678646781016,225.94583333333333,21.071018388143337,36.3375
LAT,2020,Nürburgring GP-Strecke Circuit,60,3,"['SOFT', 'MEDIUM', 'MEDIUM']","[14, 19, 27]",Williams,18,9.499999999999998,59.40408163265305,947.3591836734694,0.0204081632653061,16.360204081632652,89.92857142857143,1.6173469387755104,21.141111389585074,3.0194476472748266,191.53842224815722,10.909650154709666,222.4785575048733,16.390225292438853,46.73484637519726
LAT,2020,Autodromo Enzo e Dino Ferrari,63,2,"['MEDIUM', 'HARD']","[34, 29]",Williams,19,18.0304,71.1368,1017.892,0.0,23.2608,89.896,1.3416,18.221707910750506,3.76781047607977,210.4322103372376,18.8839289815877,220.45081135902637,18.836594899549052,44.1288032454361
LAT,2020,Autodromo Nazionale Monza,53,3,"['MEDIUM', 'HARD', 'MEDIUM']","[16, 10, 27]",Williams,20,28.090909090909093,40.12447552447553,990.7804195804196,0.0,41.201398601398594,180.78321678321677,1.520979020979021,16.72924845679012,5.118748077285745,222.14539051061752,24.469361773204906,270.06325822250443,19.4946600236451,38.99444444444445
LAT,2020,Algarve International Circuit,66,2,"['MEDIUM', 'HARD']","[24, 40]",Williams,20,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,19.5230125,2.538352167330081,196.94320854171758,7.796419782128223,240.98572916,14.120126049581117,45.425
LAT,2020,Sochi Autodrom,53,2,"['MEDIUM', 'HARD']","[17, 35]",Williams,20,28.80606060606061,51.36287878787879,1012.878787878788,0.0,40.34242424242424,229.58333333333331,1.428787878787879,24.824487394957984,5.470468882493118,190.54199507814846,20.636536319948366,229.28991596638656,22.075992403924918,52.39159663865547
LAT,2020,Bahrain International Circuit,87,2,"['SOFT', 'MEDIUM']","[27, 26]",Williams,16,20.947244094488195,58.169291338582674,1015.9417322834648,0.0,23.469291338582668,122.75590551181102,1.948031496062992,12.306727207977211,3.886453454927965,203.4976378265843,21.346895579361657,247.919266411396,16.165558437144774,30.31054131054131
LAT,2020,Circuit de Barcelona-Catalunya,66,3,"['MEDIUM', 'MEDIUM', 'SOFT']","[28, 21, 15]",Williams,19,29.7968992248062,56.38449612403101,997.7038759689925,0.0,47.55581395348836,167.93023255813952,1.5449612403100776,19.33837142857143,2.2772905874199947,194.21473475071957,7.488423804148766,227.60634920634922,15.400300722282426,35.42063492063492
LAT,2020,Red Bull Ring,71,2,"['MEDIUM', 'SOFT']","[32, 37]",Williams,18,20.8225,34.005,945.91,0.0166666666666666,39.92,106.50833333333334,2.228333333333333,14.918687922297298,2.952460092715902,216.37471961570745,14.22942680506238,239.57354834054053,15.207582394055908,36.72001689189189
LAT,2021,Yas Marina Circuit,58,2,"['MEDIUM', 'HARD']","[28, 23]",Williams,16,24.519108280254777,59.05477707006369,1017.710828025478,0.0,28.4656050955414,289.1910828025478,0.4146496815286624,17.81888664596273,3.0191272643143847,204.01956893335463,8.61461325182858,250.66847826086956,19.60004474919316,43.09549689440993
LAT,2021,Red Bull Ring,71,2,"['MEDIUM', 'HARD']","[33, 37]",Williams,18,20.96602564102564,49.73076923076923,934.7211538461538,0.0384615384615384,33.18397435897436,132.56410256410257,0.348076923076923,15.469151515151516,2.8571743428234218,214.52516416912425,14.091502401271313,240.8869778869779,14.271690473082817,40.68181818181819
LAT,2021,Baku City Circuit,51,3,"['MEDIUM', 'HARD', 'SOFT']","[9, 39, 3]",Williams,16,24.17093023255814,55.80523255813953,1014.7308139534885,0.0,38.31453488372093,180.1860465116279,0.2837209302325581,31.117478632478637,7.563820044200855,178.04478116568103,26.983075713106093,266.0504273595442,18.020340418344375,58.82051282051282
LAT,2021,Bahrain International Circuit,57,3,"['SOFT', 'MEDIUM', 'MEDIUM']","[14, 18, 19]",Williams,17,20.53834586466165,54.517293233082704,1014.9105263157895,0.0,27.627819548872186,63.88721804511278,0.8872180451127819,21.716031049846837,3.996168127063696,190.50284372321207,14.18462118913876,232.60804442127542,21.08773939841512,45.386939571150094
LAT,2021,Silverstone Circuit,52,3,"['MEDIUM', 'MEDIUM', 'HARD']","[2, 17, 32]",Williams,17,29.399999999999995,37.202173913043474,1007.2461956521742,0.0,50.93152173913043,172.6086956521739,0.3179347826086957,19.5840943627451,4.6584941622400775,187.48908346596264,17.70152693397308,239.15318627450984,29.77497442225153,35.82169117647059
LAT,2021,Circuit Zandvoort,72,2,"['MEDIUM', 'HARD']","[23, 47]",Williams,0,21.50443037974684,54.10822784810126,1021.5056962025316,0.0,36.10569620253165,95.9367088607595,0.4424050632911392,18.000914893617022,1.7990280400854028,194.84479523388063,7.863927492237988,218.6929945176688,19.873543700447605,39.36355226641998
LAT,2021,Circuit Paul Ricard,53,2,"['MEDIUM', 'HARD']","[18, 34]",Williams,16,25.3144,58.6304,960.6376,0.0,35.22879999999999,119.464,1.1656,21.776179738562092,1.7479466984565806,204.33599993157173,5.663838269686408,241.49223856209153,15.026917822450864,45.4297385620915
LAT,2021,Autodromo Nazionale Monza,53,2,"['MEDIUM', 'HARD']","[23, 30]",Williams,13,28.885234899328864,33.275838926174494,994.4879194630872,0.0,43.52751677852349,188.64429530201343,0.3429530201342281,15.49326086956522,3.8445765855374114,227.15231354810203,23.06895234889451,274.33870472347826,15.732133813183903,40.01159420289855
LAT,2021,Autódromo Hermanos Rodríguez,71,3,"['MEDIUM', 'HARD', 'MEDIUM']","[11, 38, 20]",Williams,13,21.206707317073167,31.2109756097561,784.2134146341463,0.0,47.57926829268293,190.22560975609755,0.3664634146341464,19.980709569377993,2.4373634119532297,174.68476205841353,13.507458265946108,258.64393939393943,17.001852929561853,36.989314194577354
LAT,2021,Circuit de Monaco,78,2,"['MEDIUM', 'HARD']","[43, 34]",Williams,18,20.760740740740744,61.42444444444444,1015.5711111111108,0.0,37.59555555555556,202.0814814814815,0.3162962962962963,23.93807147742818,1.704606736783112,152.436788611373,3.9096670493962353,241.00718194254446,6.469590822997148,43.47674418604652
LAT,2021,Lusail International Circuit,57,2,"['SOFT', 'HARD']","[18, 33]",Williams,17,26.41513157894737,75.54013157894737,1012.3072368421052,0.0197368421052631,30.60328947368421,114.90789473684212,0.4230263157894736,16.998429292929295,2.519632258389943,209.4263431834361,17.20279147216383,224.81854562770565,19.96738676592976,39.6540404040404
LAT,2021,Sochi Autodrom,53,2,"['MEDIUM', 'HARD']","[13, 34]",Williams,18,19.13860759493671,61.947468354430384,1023.131012658228,0.1012658227848101,21.75696202531645,142.9367088607595,0.2905063291139241,21.14329185520362,3.238796180775534,200.34812531533885,8.617225523969639,235.44230769230768,22.274017272512687,53.74321266968326
LAT,2021,Red Bull Ring,71,3,"['MEDIUM', 'SOFT', 'HARD']","[1, 24, 43]",Williams,16,26.692372881355933,33.246610169491525,938.4771186440676,0.0,52.35254237288135,138.05084745762713,0.3677966101694914,17.051916020671833,1.5283157871645423,187.22385494472735,5.963827329930812,261.5833333333333,8.875269195168126,35.58720930232558
LAT,2021,Circuit of the Americas,56,3,"['MEDIUM', 'HARD', 'HARD']","[5, 20, 30]",Williams,14,28.148447204968942,61.192546583850934,992.1298136645961,0.0,37.47080745341616,106.71428571428572,0.8540372670807453,22.8082,2.7588039125913806,184.6035109330569,7.9003608015126865,244.1,17.501299096240782,46.11666666666667
LAT,2022,Yas Marina Circuit,58,3,"['MEDIUM', 'HARD', 'MEDIUM']","[15, 23, 17]",Williams,20,28.575483870967748,61.68387096774194,1013.5206451612902,0.0,34.31032258064516,290.7935483870968,2.608387096774193,20.1779936913896,3.461662001828943,199.09700230204376,10.759978144436083,257.06717817561804,17.289401991496025,41.716908212560384
LAT,2022,Albert Park Circuit,58,3,"['MEDIUM', 'HARD', 'HARD']","[13, 10, 34]",Williams,18,26.69743589743589,43.65384615384615,1014.2461538461536,0.0,37.40833333333334,272.8397435897436,1.8128205128205128,17.40978672699849,5.616676167758182,204.65438868563388,24.591926439345723,228.747963800905,21.512227536994615,37.063650075414785
LAT,2022,Red Bull Ring,71,3,"['MEDIUM', 'HARD', 'HARD']","[12, 23, 13]",Williams,17,20.25592105263158,35.13815789473684,939.7125,0.0,30.74671052631579,165.43421052631578,1.2552631578947369,16.206389817911557,2.0170276718407636,210.02655489750407,8.85989791105108,247.18227424749162,15.491325450439204,40.2651430694909
LAT,2022,Baku City Circuit,51,3,"['MEDIUM', 'MEDIUM', 'HARD']","[3, 14, 33]",Williams,18,25.435403726708085,59.49068322981366,1009.9012422360248,0.0,47.14968944099379,266.2919254658385,1.529192546583851,29.078945887445887,3.304972464154654,184.0710142045596,10.757082483193871,265.48554113569986,21.472088469957445,56.62337662337662
LAT,2022,Circuit Gilles Villeneuve,70,3,"['MEDIUM', 'HARD', 'HARD']","[9, 28, 33]",Williams,18,20.762962962962963,28.925925925925927,1012.4012345679012,0.0,41.26111111111111,141.24074074074073,3.5524691358024696,20.271161014911016,3.1293784096208532,185.8047388007914,15.900399134372032,258.90660414306876,15.098056510012507,43.88588263588264
LAT,2022,Circuit Paul Ricard,53,3,"['MEDIUM', 'HARD', 'MEDIUM']","[19, 19, 3]",Williams,18,30.164843750000003,47.734375,967.9078125,0.0,54.46171875000001,118.1484375,1.94609375,23.71617543859649,2.7521877650710684,196.59957868287435,16.88137322238662,253.67514619081035,15.644207864367779,45.90643274853801
LAT,2022,Autodromo Nazionale Monza,53,3,"['MEDIUM', 'HARD', 'SOFT']","[15, 32, 5]",Williams,10,27.73469387755102,33.14965986394558,993.3401360544218,0.0,43.13877551020408,177.6938775510204,1.3612244897959185,18.625663194444446,3.314805708392336,210.70483046380693,17.728812291232106,263.64203711407407,21.097635383038853,39.65763888888889
LAT,2022,Autódromo Hermanos Rodríguez,71,3,"['SOFT', 'HARD', 'SOFT']","[23, 29, 17]",Williams,18,24.312727272727276,34.442424242424245,780.4072727272727,0.0,41.68909090909092,197.79393939393935,1.336969696969697,25.23909995002499,2.653833382025862,176.1403144389685,7.453708629366283,275.6228650380692,12.624542183393366,33.107181703266015
LAT,2022,Miami International Autodrome,57,2,"['HARD', 'MEDIUM']","[34, 23]",Williams,19,30.617283950617285,58.858024691358025,1009.3049382716048,0.0555555555555555,42.81975308641975,174.38888888888889,2.2672839506172835,20.682156010230177,2.881066865366696,192.70457809970137,14.530339647994584,251.4406476504689,18.604749614760323,36.89066496163683
LAT,2022,Circuit of the Americas,56,3,"['MEDIUM', 'MEDIUM', 'HARD']","[5, 13, 38]",Williams,17,29.28529411764706,49.62352941176471,991.1994117647056,0.0,35.523529411764706,107.73529411764706,5.487058823529412,25.870728609986504,3.1514378225289033,178.95053450603075,14.609012633960992,252.1587044534413,19.198045675230436,45.9331983805668
LAW,2023,Autodromo Nazionale Monza,53,3,"['MEDIUM', 'HARD', 'MEDIUM']","[13, 20, 18]",AlphaTauri,12,29.330128205128204,42.32051282051282,1000.5615384615384,0.0,42.92820512820513,179.2692307692308,1.13974358974359,14.59452435897436,2.6294956000162664,233.67199811763214,12.37521485379136,274.99700854700853,16.273648907148438,34.25
LAW,2023,Suzuka Circuit,53,3,"['SOFT', 'MEDIUM', 'HARD']","[10, 15, 27]",AlphaTauri,11,27.28860759493671,42.31645569620253,1012.9335443037972,0.0,42.070253164556966,121.50632911392404,1.8297468354430384,18.075775308641976,2.326947136009284,196.2904663677814,17.833834992536975,243.66666666666666,17.63133802452029,35.519753086419755
LAW,2023,Marina Bay Street Circuit,61,2,"['MEDIUM', 'HARD']","[20, 42]",AlphaTauri,10,29.844318181818185,72.0284090909091,1008.9784090909092,0.0,36.42215909090909,169.2840909090909,1.4159090909090908,26.252980952380952,2.1666733313103235,170.06054980899808,11.885623083705552,235.30773811948052,14.134368140611624,46.535714285714285
LAW,2024,Autódromo Hermanos Rodríguez,71,3,"['HARD', 'MEDIUM', 'SOFT']","[39, 26, 5]",RB,12,19.88867924528302,51.0503144654088,785.2528301886792,0.0,35.60251572327045,291.3522012578616,2.150943396226415,21.96136752136752,3.204894884295241,177.94755704894405,16.826934325246878,273.59999999999997,16.113423097729708,34.463247863247865
LAW,2024,Circuit of the Americas,56,2,"['HARD', 'MEDIUM']","[36, 20]",RB,19,28.12129032258064,35.535483870967745,1006.5090322580644,0.0,46.60193548387097,223.88387096774196,1.5,22.342261111111107,2.543964320585669,192.13989482573427,11.931083452460824,240.13055555555556,16.93868621611938,46.49722222222222
LEC,2019,Yas Marina Circuit,58,3,"['MEDIUM', 'HARD', 'SOFT']","[12, 26, 17]",Ferrari,3,26.01804511278196,64.47142857142858,1015.3834586466164,0.0,29.566165413533835,221.09774436090223,1.2646616541353384,20.54925414781297,1.3382555549068968,191.84863015608758,5.224019965767971,250.80367018602314,16.743180658045986,48.863876319758674
LEC,2019,Albert Park Circuit,58,2,"['SOFT', 'HARD']","[28, 30]",Ferrari,5,23.47786885245901,70.4532786885246,1015.3344262295084,0.0,41.31311475409837,155.327868852459,1.166393442622951,13.02986547619048,1.7070829586790537,213.05043111278664,5.375017325372823,212.70728173714286,14.94278060006627,38.73452380952381
LEC,2019,Red Bull Ring,71,2,"['SOFT', 'HARD']","[22, 49]",Ferrari,1,34.44406779661016,17.965254237288136,940.8889830508476,0.0,50.74406779661018,188.85593220338984,1.225423728813559,11.614136827458257,0.8188454479426237,224.03353230268215,5.3168548588337945,238.43831168831167,13.303293617662025,39.38311688311688
LEC,2019,Baku City Circuit,51,3,"['MEDIUM', 'SOFT', 'SOFT']","[34, 13, 4]",Ferrari,8,19.76356589147287,51.40852713178294,1013.7751937984495,0.0,39.65426356589147,167.48062015503876,1.2496124031007751,24.794842383107092,3.487449081036269,196.00366583247379,11.2420427020119,262.1121936052288,25.675145987129678,59.89177978883861
LEC,2019,Bahrain International Circuit,57,3,"['SOFT', 'MEDIUM', 'MEDIUM']","[13, 23, 21]",Ferrari,1,26.210852713178287,53.372093023255815,1003.4372093023256,0.0,28.610852713178293,60.72093023255814,2.7108527131782947,17.8833359345968,1.922040191958409,196.01760726741887,9.729458089732171,241.2264479481871,18.823868233851954,45.081382385730215
LEC,2019,Circuit de Spa-Francorchamps,44,2,"['SOFT', 'MEDIUM']","[21, 23]",Ferrari,1,17.4,57.03,968.2575,0.0,28.119166666666665,154.29166666666666,2.0358333333333336,16.08309109730849,3.471154541623054,223.04826970707597,19.054422715197674,258.9492753623189,16.009720457193197,44.851966873706004
